Month,CBSACode,CBSATitle,Country,PropertyType,NoOfBdrs,MedianListingPrice ,MedianListingPrice M/M,MedianListingPrice Y/Y,MedianListingSqft ,MedianListingSqft M/M,MedianListingSqft Y/Y,MedianListingPricePerSqft,MedianListingPricePerSqft M/M,MedianListingPricePerSqft Y/Y,ActiveListingCount,ActiveListingCount M/M,ActiveListingCount Y/Y,DOMUnder30,DOMUnder30 M/M,DOMUnder30 Y/Y,Median DOM,Median DOM M/M,Median DOM M/M Perc,Median DOM Y/Y,Median DOM Y/Y Perc,NewListingCount,NewListingCount M/M,NewListingCount Y/Y,PriceIncreasedCount,PriceIncreasedCount M/M,PriceIncreasedCount Y/Y,PriceReducedCount,PriceReducedCount M/M,PriceReducedCount Y/Y,PendingListingCount,PendingListingCount M/M,PendingListingCount Y/Y,TotalListingCount,TotalListingCount M/M,TotalListingCount Y/Y,PendingRatio,PendingRatio M/M,PendingRatio Y/Y,Views M/M,Views Y/Y,ViewsPerProperty M/M,ViewsPerProperty Y/Y,QualityFlagPending,QualityFlagSqft
201804,12380,"Austin, MN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,40050.000000,-0.0476,,1916.00000,0.0000,,20.87682672233800,-0.0477,,1.0,0.0000,,0.0000,,,75.00,31.50,0.7241,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.1373,,-0.1373,,0,0
201804,37140,"Paducah, KY-IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,115050.000000,0.0000,0.0464,650.00000,0.0000,-0.0714,176.92307692307600,0.0000,0.1268,1.0,0.0000,-0.5000,0.0000,,-1.0000,361.00,31.50,0.0956,10.00,0.0285,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.5000,0.0000,0.0000,0.0000,0.0909,-0.9063,0.0909,-0.7273,0,0
201804,21020,"Elizabeth City, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,114050.000000,0.2397,0.0000,624.00000,0.0000,0.0000,182.69230769230700,0.2398,0.0000,1.0,-0.3333,-0.8000,0.0000,,,718.00,338.50,0.8920,485.00,2.0815,0.0,,,0.0,,,0.0,,,0.0,,,1.0,-0.3333,-0.8000,0.0000,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,0,1
201804,21340,"El Paso, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,53549.000000,0.0000,-0.1755,704.00000,0.0000,-0.0085,75.99289772727200,0.0000,-0.1687,0.0,-1.0000,-1.0000,,,,32.00,9.50,0.4222,18.50,1.3704,0.0,,,0.0,,,0.0,,,0.0,,,0.0,-1.0000,-1.0000,,,,-0.4555,-0.3203,,,0,0
201804,17140,"Cincinnati, OH-KY-IN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,259050.000000,0.0039,0.2634,917.00000,0.0719,0.0397,223.99647887323900,-0.0285,0.1642,58.0,-0.0645,0.0357,0.2930,0.2112,0.1720,61.00,-3.75,-0.0579,-7.00,-0.1029,24.0,1.0000,0.5000,0.0,,,8.0,-0.3333,0.0000,26.0,0.3000,0.1304,84.0,0.0244,0.0633,0.4483,0.1257,0.0376,0.1282,0.1550,0.0886,-0.0444,0,1
201804,18260,"Cookeville, TN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,149950.000000,0.0000,1.1437,836.00000,0.0000,0.2440,179.30622009569300,0.0000,0.7238,1.0,0.0000,1.0000,0.0000,,,276.00,31.50,0.1288,107.00,0.6331,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.4413,0.1628,-0.4413,-0.1667,0,0
201804,29460,"Lakeland-Winter Haven, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,68050.000000,0.0000,0.5105,860.00000,0.0408,0.2113,76.76419328908650,-0.0985,0.3169,11.0,-0.2143,-0.2143,0.3636,0.2726,1.5444,55.00,-10.50,-0.1603,-45.50,-0.4527,4.0,-0.5000,0.0000,0.0,,,0.0,-1.0000,-1.0000,7.0,2.5000,0.7500,18.0,0.1250,0.0000,0.6364,0.4935,0.3506,-0.2354,-0.0530,0.0738,0.3333,1,0
201804,41620,"Salt Lake City, UT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,249550.000000,0.0083,-0.0060,836.00000,-0.0107,0.1014,327.34271248339950,0.0780,-0.0841,29.0,-0.1077,-0.0938,0.3447,-0.2773,-0.0808,39.00,12.00,0.4444,3.00,0.0833,12.0,-0.5000,-0.4000,0.0,,,0.0,-1.0000,-1.0000,24.0,-0.2000,-0.4545,53.0,-0.1520,-0.3026,0.8276,-0.0955,-0.5474,-0.2324,0.6015,-0.1250,0.8333,1,0
201804,33140,"Michigan City-La Porte, IN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,194550.000000,-0.0738,0.6910,708.00000,0.0000,0.0776,274.71751412429300,-0.0739,0.3043,1.0,0.0000,0.0000,1.0000,0.0000,0.0000,13.50,-2.50,-0.1563,0.50,0.0385,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.2088,-0.2414,0.1435,-0.0714,0,0
201804,23820,"Gardnerville Ranchos, NV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,234950.000000,-0.0172,0.0445,600.00000,0.0135,-0.0385,370.68965517241300,-0.0664,0.0931,5.0,1.5000,-0.1667,0.6000,0.2000,0.2000,25.00,-21.50,-0.4624,-47.00,-0.6528,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,5.0,1.5000,-0.1667,0.0000,0.0000,0.0000,0.6893,0.3083,-0.5054,0.3019,0,0
201804,12940,"Baton Rouge, LA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,125050.000000,-0.0089,0.1573,741.00000,0.0317,-0.0697,170.24901703800700,0.0185,0.1954,59.0,-0.0084,0.0172,0.1695,0.0089,-0.0163,125.00,8.50,0.0730,16.00,0.1468,8.0,-0.3333,0.0000,0.0,,,12.0,0.5000,0.5000,0.0,,,59.0,-0.0084,0.0172,0.0000,0.0000,0.0000,-0.1377,-0.2480,-0.1765,-0.3000,0,0
201804,27740,"Johnson City, TN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,119500.000000,-0.0038,0.6586,822.00000,0.0000,0.1093,145.31630170316250,-0.0038,0.4955,6.0,0.2000,1.0000,0.0000,,-1.0000,91.00,32.50,0.5556,31.00,0.5167,0.0,,,0.0,,,0.0,,,0.0,-1.0000,-1.0000,6.0,0.0000,0.5000,0.0000,-0.2000,-0.3333,0.3113,0.4330,0.1220,-0.2813,1,0
201804,14460,"Boston-Cambridge-Newton, MA-NH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,389950.000000,0.0553,0.1471,735.00000,-0.0271,-0.0141,480.73858447488550,0.0123,0.1286,409.0,0.2546,0.0225,0.6626,0.1309,0.1089,18.00,-0.50,-0.0270,-1.00,-0.0526,436.0,0.3797,0.1122,4.0,0.0000,0.0000,44.0,0.4667,-0.1538,0.0,,-1.0000,409.0,0.2546,-0.0422,0.0000,0.0000,-0.0675,0.1829,0.1925,0.0000,0.2333,0,0
201804,18660,"Cortland, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,14050.000000,0.0000,-0.8050,794.00000,0.0000,0.4217,17.73618538324400,0.0050,-0.8410,15.0,-0.0625,0.8750,0.0667,-0.7332,-0.8222,103.00,23.50,0.2956,-44.00,-0.2993,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,15.0,-0.0625,0.8750,0.0000,0.0000,0.0000,-0.2051,0.8023,-0.1667,0.0000,0,0
201804,45520,"The Dalles, OR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,124950.000000,0.0000,-0.1014,800.00000,0.0000,0.0000,156.12500000000000,0.0000,-0.1015,1.0,0.0000,0.0000,0.0000,,,724.00,31.50,0.0455,364.00,1.0111,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0909,0.2000,0.0909,0,0
201804,28060,"Kalispell, MT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,229050.000000,0.0136,0.2793,768.00000,0.0535,0.1480,335.77712609970600,-0.0261,0.0432,34.0,0.0303,-0.1905,0.1471,-0.0291,0.2361,137.00,-38.75,-0.2205,27.50,0.2511,4.0,-0.3333,0.0000,0.0,,,4.0,0.0000,,0.0,,,34.0,0.0303,-0.1905,0.0000,0.0000,0.0000,0.0181,0.2783,-0.2840,0.3182,0,0
201804,47940,"Waterloo-Cedar Falls, IA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,136300.000000,0.5362,0.2556,1169.50000,0.0210,0.2880,120.33986325679850,0.4421,0.0070,2.0,-0.3333,1.0000,0.0000,-1.0000,-1.0000,82.00,10.00,0.1389,65.00,3.8235,0.0,,,0.0,,,4.0,,,0.0,,,2.0,-0.3333,1.0000,0.0000,0.0000,0.0000,-0.2510,1.4595,0.1250,0.2162,0,0
201804,37900,"Peoria, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,53800.000000,0.0118,-0.1729,704.50000,0.0391,-0.0809,71.19424692954050,-0.0375,-0.1796,17.0,-0.2093,0.1333,0.1176,-0.4942,-0.7060,132.50,22.50,0.2045,89.50,2.0814,0.0,-1.0000,-1.0000,0.0,,,4.0,0.0000,0.0000,3.0,-0.1429,2.0000,20.0,-0.2000,0.2500,0.1765,0.0137,0.1098,-0.2772,-0.1317,-0.0233,-0.1923,0,0
201804,28140,"Kansas City, MO-KS",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,132800.000000,0.0626,-0.1435,832.50000,0.0054,-0.0507,193.50811485642900,-0.0087,0.0206,58.0,-0.1278,-0.3830,0.3276,-0.2219,0.0619,49.50,6.75,0.1579,-11.50,-0.1885,28.0,-0.0667,-0.1250,0.0,,,4.0,-0.6000,-0.8000,0.0,,-1.0000,58.0,-0.1278,-0.3895,0.0000,0.0000,-0.0106,-0.2282,-0.1728,-0.1667,0.2712,0,1
201804,12300,"Augusta-Waterville, ME",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,76450.000000,-0.3047,0.0929,836.00000,0.1359,0.1147,96.12539483463350,-0.3563,0.0313,2.0,1.0000,1.0000,0.5000,,,18.50,-127.00,-0.8729,-1471.50,-0.9876,0.0,,,0.0,,,0.0,,,0.0,,,2.0,1.0000,1.0000,0.0000,0.0000,0.0000,2.7381,6.1364,1.3095,3.4091,0,0
201804,48820,"Willmar, MN",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,68395.000000,0.0000,0.1409,874.50000,0.0000,0.1183,79.59219941996050,0.0000,-0.0473,2.0,0.0000,-0.3333,0.0000,,,174.50,31.50,0.2203,-27.50,-0.1361,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,-0.3333,0.0000,0.0000,0.0000,-0.1111,0.1429,-0.0909,0.6667,0,0
201804,20260,"Duluth, MN-WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,135050.000000,-0.1818,0.5047,968.50000,0.0785,0.9216,160.13058672613000,-0.1286,0.1184,3.0,-0.5000,-0.7692,0.3333,0.9994,,98.00,-13.25,-0.1191,-51.50,-0.3445,0.0,-1.0000,,0.0,,,0.0,,,2.0,-0.6000,1.0000,5.0,-0.5455,-0.6429,0.6667,-0.1667,0.5897,-0.3524,0.7895,0.4021,5.8000,1,0
201804,38840,"Port Clinton, OH",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,61950.000000,-0.1144,0.0690,512.00000,-0.0930,0.0079,117.91338582677100,-0.1086,-0.1509,30.0,-0.1304,-0.5455,0.1999,2.4525,0.3194,195.00,9.00,0.0484,75.50,0.6318,8.0,1.0000,1.0000,0.0,,,0.0,,-1.0000,0.0,,-1.0000,30.0,-0.1304,-0.5522,0.0000,0.0000,-0.0152,-0.1203,-0.4284,0.1228,0.4545,0,0
201804,31540,"Madison, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,145000.000000,-0.1146,-0.2748,953.50000,0.1251,0.1231,159.77859778597700,-0.0189,-0.3419,39.0,0.2188,0.0541,0.4872,0.2473,0.8024,32.50,-25.75,-0.4421,-26.50,-0.4492,12.0,-0.4000,-0.4000,0.0,,,4.0,,0.0000,0.0,,,39.0,0.2188,0.0541,0.0000,0.0000,0.0000,-0.1312,-0.0210,-0.2804,-0.1169,0,0
201804,48900,"Wilmington, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,196800.000000,0.1244,0.0223,609.00000,-0.0041,0.0392,319.67213114754000,0.0518,-0.0153,61.0,-0.0963,0.0893,0.1803,0.2174,0.4435,120.00,-10.50,-0.0805,-1.00,-0.0083,12.0,0.0000,0.5000,0.0,,,0.0,-1.0000,,50.0,0.0638,0.9231,111.0,-0.0306,0.3537,0.8197,0.1234,0.3554,-0.0184,0.1926,0.0635,0.0469,1,0
201804,12220,"Auburn-Opelika, AL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,183450.000000,0.0000,1.8201,626.50000,0.0806,0.0877,293.53216437177200,0.0189,1.6908,3.0,-0.1429,-0.7000,0.3333,-0.6667,0.6673,37.00,22.50,1.5517,-93.50,-0.7165,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,3.0,-0.1429,-0.7000,0.0000,0.0000,0.0000,-0.0644,-0.4000,-0.1818,0.5429,0,0
201804,48020,"Watertown-Fort Atkinson, WI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,89050.000000,0.0000,,928.00000,0.0000,,95.90517241379300,0.0000,,1.0,0.0000,,0.0000,-1.0000,,33.00,24.50,2.8824,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.3567,,-0.3567,,0,0
201804,12740,"Barre, VT",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,89050.000000,-0.0111,0.1265,636.50000,-0.0208,0.0608,116.81621838261450,-0.0031,-0.0017,18.0,0.1250,-0.1818,0.1666,0.3328,0.2223,204.50,5.25,0.0263,-160.50,-0.4397,0.0,-1.0000,,0.0,,,0.0,,-1.0000,0.0,,-1.0000,18.0,0.1250,-0.3077,0.0000,0.0000,-0.1818,-0.0785,-0.1679,-0.1724,0.0000,1,0
201804,41860,"San Francisco-Oakland-Hayward, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,648938.000000,-0.0002,0.0483,757.50000,0.0033,-0.0137,799.07832309247850,0.0179,0.0498,218.0,-0.0418,-0.0396,0.6376,-0.0330,0.0721,25.00,2.75,0.1236,-5.00,-0.1667,192.0,-0.1652,-0.0769,4.0,1.0000,0.0000,32.0,0.1429,0.1429,207.0,0.1695,0.1564,425.0,0.0507,0.0468,0.9495,0.1715,0.1610,-0.1457,0.0289,-0.0254,0.1616,1,0
201804,12580,"Baltimore-Columbia-Towson, MD",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,159050.000000,0.0657,0.0111,800.00000,0.0034,-0.0172,193.66626065773400,0.0589,0.0479,127.0,-0.0961,-0.1753,0.3701,0.0401,0.4616,50.00,-0.25,-0.0050,-15.00,-0.2308,48.0,-0.2258,0.0909,0.0,,-1.0000,32.0,0.1429,-0.2727,1.0,0.0000,-0.9500,128.0,-0.0954,-0.2644,0.0079,0.0008,-0.1220,-0.1387,-0.0748,-0.0824,0.0833,0,0
201804,16940,"Cheyenne, WY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,96000.000000,-0.0395,-0.2474,1000.00000,-0.1667,-0.3056,99.12500000000000,0.1906,0.1195,0.5,-0.5000,,0.0000,-1.0000,,45.00,17.50,0.6364,,,0.0,,,0.0,,,0.0,,,1.0,,,1.5,0.5000,,2.0000,2.0000,,-0.2966,3.4048,-0.0038,,0,0
201804,42140,"Santa Fe, NM",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,225050.000000,-0.0083,0.0112,779.00000,-0.0759,0.0910,243.21647362879250,-0.0059,0.0415,24.0,0.0435,-0.1724,0.2083,-0.2630,0.0067,75.00,-4.00,-0.0506,-22.00,-0.2268,4.0,-0.3333,0.0000,0.0,,,4.0,0.0000,,4.0,0.3333,-0.6923,28.0,0.0769,-0.3333,0.1667,0.0362,-0.2816,-0.1290,0.1144,-0.1135,0.3226,1,0
201804,17660,"Coeur d'Alene, ID",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,109050.000000,0.0000,0.0644,720.00000,0.0000,0.0035,160.29411764705800,0.0000,0.1092,11.0,-0.3714,0.8333,0.2727,-0.4035,-0.1819,51.00,17.00,0.5000,7.00,0.1591,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,11.0,-0.3714,0.8333,0.0000,0.0000,0.0000,-0.3890,0.6786,-0.1163,-0.2692,0,0
201804,14700,"Branson, MO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,75050.000000,0.0980,0.1363,642.50000,-0.0295,-0.0324,125.64102564102500,0.1276,0.2088,33.0,-0.1081,-0.4500,0.1212,0.1211,-0.3388,181.50,24.50,0.1561,74.50,0.6963,4.0,-0.5000,-0.6667,0.0,,,4.0,1.0000,0.0000,9.0,0.1250,0.0000,42.0,-0.0667,-0.3913,0.2727,0.0565,0.1227,-0.2617,-0.2242,-0.1692,0.4211,0,0
201804,36860,"Ottawa-Peru, IL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,69550.000000,0.0000,0.0692,932.50000,0.0000,0.0561,74.44857815479400,0.0000,0.0113,2.0,0.0000,1.0000,0.0000,,,155.50,31.50,0.2540,-434.50,-0.7364,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.0000,1.0000,0.0000,0.0000,0.0000,-0.3056,4.0000,-0.3143,1.4000,0,0
201804,44140,"Springfield, MA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,140500.000000,-0.2431,0.3003,818.00000,-0.0204,0.1393,175.49430641821900,-0.1419,0.2965,31.0,-0.1948,0.3478,0.2581,0.5290,-0.4064,158.00,12.00,0.0822,125.00,3.7879,8.0,-0.2000,-0.5000,0.0,,,0.0,-1.0000,-1.0000,0.0,,,31.0,-0.1948,0.3478,0.0000,0.0000,0.0000,-0.1284,0.0859,0.1633,-0.2875,0,0
201804,44420,"Staunton-Waynesboro, VA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,129950.000000,0.0000,-0.0654,1050.00000,0.0000,0.0000,123.71428571428500,0.0000,-0.3666,1.0,0.0000,-0.6667,0.0000,,,142.50,21.00,0.1728,82.50,1.3750,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.6667,0.0000,0.0000,0.0000,-0.1549,-0.7744,-0.1549,-0.3182,0,0
201804,43700,"Somerset, KY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,124950.000000,0.0000,0.0639,1027.00000,0.0000,0.1115,121.61635832521900,0.0000,-0.0614,2.0,0.3333,0.0000,0.5000,0.5001,,391.00,-159.50,-0.2897,-11.00,-0.0274,0.0,,,0.0,,,0.0,,,0.0,,,2.0,0.3333,0.0000,0.0000,0.0000,0.0000,-0.4118,-0.4118,-0.5652,-0.3750,0,1
201804,37260,"Palatka, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,117050.000000,0.0000,-0.0330,825.00000,0.0000,-0.1840,141.81818181818100,0.0000,0.1835,1.0,0.0000,-0.5000,0.0000,,,137.00,31.50,0.2986,61.00,0.8026,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,-0.5000,0.0000,0.0000,0.0000,0.6393,0.3158,0.6393,1.6316,0,0
201804,20700,"East Stroudsburg, PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,84500.000000,0.0000,0.4119,955.00000,0.0000,0.3357,99.47643979057500,0.0000,0.2120,3.0,-0.2500,-0.7000,0.0000,-1.0000,-1.0000,268.00,125.00,0.8741,157.00,1.4144,0.0,,,0.0,,,0.0,,,0.0,,,3.0,-0.2500,-0.7000,0.0000,0.0000,0.0000,-0.3578,-0.3301,-0.3148,0.6087,0,0
201804,33420,"Mineral Wells, TX",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,295050.000000,0.0000,,1462.00000,0.0000,,201.77838577291300,0.0000,,1.0,0.0000,,0.0000,-1.0000,,34.00,24.50,2.5789,,,0.0,-1.0000,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.0947,,-0.0947,,0,0
201804,29620,"Lansing-East Lansing, MI",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,67550.000000,-0.0605,0.2271,744.00000,-0.0394,0.0000,99.06102764690150,0.0501,0.3400,12.0,0.1429,-0.0769,0.4166,-0.0278,0.8050,33.00,0.00,0.0000,-36.00,-0.5217,4.0,-0.3333,,0.0,,,0.0,,-1.0000,0.0,,,12.0,0.1429,-0.0769,0.0000,0.0000,0.0000,-0.1363,0.4798,-0.2338,0.7500,0,0
201804,30780,"Little Rock-North Little Rock-Conway, AR",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,185050.000000,0.0571,0.0571,833.50000,0.0419,0.0018,196.49122807017500,0.0911,0.1646,23.0,0.0952,-0.0417,0.3043,5.3928,1.4363,86.00,18.25,0.2694,4.00,0.0488,8.0,3.0000,1.0000,0.0,,,4.0,0.0000,,0.0,,,23.0,0.0952,-0.0417,0.0000,0.0000,0.0000,0.0679,0.0092,0.0714,0.0714,0,0
201804,31080,"Los Angeles-Long Beach-Anaheim, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,399050.000000,0.0076,0.0500,748.00000,-0.0066,-0.0145,518.51851851851800,0.0190,0.0636,561.0,0.0154,-0.1356,0.5383,-0.0343,0.0523,30.50,0.50,0.0167,-0.50,-0.0161,352.0,0.0667,0.0115,16.0,0.0000,1.0000,84.0,0.2000,0.6154,82.0,0.0933,-0.1717,643.0,0.0247,-0.1404,0.1462,0.0104,-0.0064,-0.0723,-0.1345,-0.0538,0.0353,0,0
201804,17500,"Clewiston, FL",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,83550.000000,0.0000,,741.00000,0.0000,,112.68556005398100,0.0000,,1.0,0.0000,,0.0000,-1.0000,,39.00,28.00,2.5455,,,0.0,,,0.0,,,0.0,,,0.0,,,1.0,0.0000,,0.0000,0.0000,,-0.3529,,-0.3529,,0,0
201804,40380,"Rochester, NY",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,95050.000000,0.0698,0.0000,792.00000,0.0000,0.0000,104.19108168287800,0.0213,-0.0393,8.0,-0.3600,0.0000,0.3749,-0.0628,-0.2502,51.50,2.00,0.0404,24.50,0.9074,4.0,0.0000,-0.5000,0.0,,,0.0,-1.0000,,0.0,,,8.0,-0.3600,0.0000,0.0000,0.0000,0.0000,-0.4652,-0.2888,-0.1333,-0.2155,0,0
201804,16620,"Charleston, WV",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,106250.000000,0.0066,-0.0643,624.00000,0.0000,-0.0016,160.09615384615300,-0.0531,-0.1758,29.0,0.0000,0.8125,0.1034,-0.4003,,126.00,7.50,0.0633,29.00,0.2990,0.0,-1.0000,,0.0,,,0.0,,,0.0,,-1.0000,29.0,0.0000,0.6111,0.0000,0.0000,-0.1250,-0.1958,0.9497,-0.2308,0.1111,0,0
201804,49180,"Winston-Salem, NC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,67950.000000,0.0458,-0.5312,799.00000,-0.0009,,87.16302952503200,0.0738,,9.0,-0.2500,-0.2500,0.5556,0.3336,1.2224,30.00,-63.75,-0.6800,-51.00,-0.6296,4.0,-0.5000,,0.0,,,0.0,-1.0000,,0.0,,,9.0,-0.2500,-0.2500,0.0000,0.0000,0.0000,-0.2005,0.0322,0.1008,0.3922,0,0
201804,24540,"Greeley, CO",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,250050.000000,0.3792,0.5633,962.00000,0.0300,0.1318,208.33333333333300,0.0588,0.1074,5.0,0.0000,1.5000,0.4000,-0.2000,-0.6000,33.00,-0.25,-0.0075,7.00,0.2692,0.0,-1.0000,,0.0,,,0.0,,,0.0,-1.0000,,5.0,-0.0909,1.5000,0.0000,-0.1000,0.0000,0.0120,0.8509,0.0909,-0.2881,0,0
201804,19780,"Des Moines-West Des Moines, IA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,159950.000000,-0.0022,-0.0863,838.00000,-0.0080,-0.0960,195.00000000000000,-0.0233,0.0000,28.0,0.1667,-0.1515,0.1786,-0.0475,-0.1580,87.00,19.00,0.2794,-11.00,-0.1122,8.0,0.0000,0.0000,0.0,,,4.0,,0.0000,3.0,-0.4000,-0.8125,31.0,0.0690,-0.3673,0.1071,-0.1012,-0.3777,0.0680,0.0875,-0.0820,0.3333,1,0
201804,45820,"Topeka, KS",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,33550.000000,-0.0489,-0.1159,693.00000,-0.0089,-0.0584,48.34054834054800,-0.0503,-0.2009,6.0,2.0000,-0.3333,0.6667,,1.0003,19.00,-32.25,-0.6293,-31.00,-0.6200,0.0,,-1.0000,0.0,,,0.0,,,0.0,,,6.0,2.0000,-0.3333,0.0000,0.0000,0.0000,3.2038,0.1498,0.2368,0.5161,0,0
201804,48300,"Wenatchee, WA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,222050.000000,0.4005,0.2369,758.00000,0.3392,0.2186,333.04704687764400,0.5490,0.2132,7.0,0.0000,2.5000,0.1429,-0.7142,-0.8571,128.00,88.50,2.2405,106.00,4.8182,0.0,-1.0000,-1.0000,0.0,,,0.0,,,0.0,-1.0000,,7.0,-0.1250,2.5000,0.0000,-0.1429,0.0000,-0.3664,0.1356,-0.3939,-0.5238,0,1
201804,23420,"Fresno, CA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,65050.000000,0.1110,-0.0714,720.00000,-0.0130,0.0345,91.56479217603900,0.0177,-0.1047,4.0,0.6000,-0.6667,0.7500,0.8750,0.1251,10.00,-11.00,-0.5238,-15.00,-0.6000,8.0,1.0000,0.0000,0.0,,,0.0,,,1.0,-0.5000,,5.0,0.1111,-0.5833,0.2500,-0.5500,0.2500,0.4805,-0.5615,-0.4237,-0.0846,1,0
201804,49660,"Youngstown-Warren-Boardman, OH-PA",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,73550.000000,0.7950,1.6315,833.50000,0.0377,-0.0251,55.91980169651900,0.1405,0.4673,3.0,2.0000,0.0000,1.0000,0.0000,,26.00,-0.50,-0.0189,-272.00,-0.9128,0.0,-1.0000,,0.0,,,0.0,,,1.0,0.0000,,4.0,1.0000,0.3333,0.3333,-0.6667,0.3333,2.4088,4.1132,0.1572,4.4118,1,0
201804,36420,"Oklahoma City, OK",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,69050.000000,-0.1502,-0.1363,774.00000,-0.0325,-0.0669,95.57677842252300,-0.1465,0.0372,20.0,0.0000,-0.2857,0.2000,-0.1112,-0.3000,55.00,2.00,0.0377,4.50,0.0891,4.0,0.0000,0.0000,0.0,-1.0000,,4.0,1.0000,-0.5000,0.0,,,20.0,0.0000,-0.2857,0.0000,0.0000,0.0000,-0.1900,-0.3288,-0.2061,-0.0877,0,0
201804,16700,"Charleston-North Charleston, SC",USA,Condo/Townhome/Row Home/Co-Op,bdrs_1,220050.000000,0.0292,-0.0634,759.00000,-0.0104,-0.0104,284.65116279069700,0.0260,-0.1623,168.0,-0.0118,-0.0562,0.2261,-0.1551,0.1181,71.50,-15.00,-0.1734,-21.50,-0.2312,36.0,-0.0526,0.2857,0.0,,,24.0,-0.2500,-0.1429,0.0,,,168.0,-0.0118,-0.0562,0.0000,0.0000,0.0000,-0.0588,0.0548,-0.0698,0.0714,0,0
